head	relation	tail
Benzyl alcohol	contraindication	coronary atherosclerosis
Benzyl alcohol	contraindication	arteriosclerosis disorder
Benzyl alcohol	contraindication	atherosclerosis
Disulfiram	contraindication	sudden cardiac arrest
Disulfiram	contraindication	heart conduction disease
Phenazopyridine	contraindication	sudden cardiac arrest
Phenazopyridine	contraindication	heart conduction disease
Butamben	contraindication	sudden cardiac arrest
Butamben	contraindication	heart conduction disease
Tetracaine	contraindication	sudden cardiac arrest
Tetracaine	contraindication	heart conduction disease
Benzocaine	contraindication	sudden cardiac arrest
Benzocaine	contraindication	heart conduction disease
Synephrine	contraindication	sudden cardiac arrest
Synephrine	contraindication	heart conduction disease
Fosphenytoin	contraindication	sudden cardiac arrest
Fosphenytoin	contraindication	heart conduction disease
Guaifenesin	contraindication	sudden cardiac arrest
Guaifenesin	contraindication	heart conduction disease
Phenyltoloxamine	contraindication	sudden cardiac arrest
Phenyltoloxamine	contraindication	heart conduction disease
Lithium citrate	contraindication	sudden cardiac arrest
Lithium citrate	contraindication	heart conduction disease
Mepyramine	contraindication	sudden cardiac arrest
Mepyramine	contraindication	heart conduction disease
Benzthiazide	contraindication	sudden cardiac arrest
Benzthiazide	contraindication	heart conduction disease
Polyvinyl alcohol	contraindication	sudden cardiac arrest
Polyvinyl alcohol	contraindication	heart conduction disease
Diethylpropion	contraindication	sudden cardiac arrest
Diethylpropion	contraindication	heart conduction disease
Pseudoephedrine	contraindication	sudden cardiac arrest
Pseudoephedrine	contraindication	heart conduction disease
Guaiacol	contraindication	sudden cardiac arrest
Guaiacol	contraindication	heart conduction disease
Salmeterol	contraindication	sudden cardiac arrest
Salmeterol	contraindication	heart conduction disease
Racementhol	contraindication	sudden cardiac arrest
Racementhol	contraindication	heart conduction disease
Homatropine	contraindication	sudden cardiac arrest
Homatropine	contraindication	heart conduction disease
Hydralazine	contraindication	sudden cardiac arrest
Hydralazine	contraindication	heart conduction disease
Brompheniramine	contraindication	sudden cardiac arrest
Brompheniramine	contraindication	heart conduction disease
Pheniramine	contraindication	sudden cardiac arrest
Pheniramine	contraindication	heart conduction disease
Benzatropine	contraindication	sudden cardiac arrest
Benzatropine	contraindication	heart conduction disease
Cinchocaine	contraindication	sudden cardiac arrest
Cinchocaine	contraindication	heart conduction disease
Perazine	contraindication	sudden cardiac arrest
Perazine	contraindication	heart conduction disease
Alimemazine	contraindication	sudden cardiac arrest
Alimemazine	contraindication	heart conduction disease
Mometasone furoate	contraindication	sudden cardiac arrest
Mometasone furoate	contraindication	heart conduction disease
Octreotide	contraindication	sudden cardiac arrest
Octreotide	contraindication	heart conduction disease
Atomoxetine	contraindication	sudden cardiac arrest
Atomoxetine	contraindication	heart conduction disease
Orphenadrine	contraindication	sudden cardiac arrest
Orphenadrine	contraindication	heart conduction disease
Riboflavin	contraindication	sudden cardiac arrest
Riboflavin	contraindication	heart conduction disease
Chlorcyclizine	contraindication	sudden cardiac arrest
Chlorcyclizine	contraindication	heart conduction disease
Cyclizine	contraindication	sudden cardiac arrest
Cyclizine	contraindication	heart conduction disease
Fluticasone propionate	contraindication	sudden cardiac arrest
Fluticasone propionate	contraindication	heart conduction disease
Homatropine methylbromide	contraindication	sudden cardiac arrest
Homatropine methylbromide	contraindication	heart conduction disease
Milrinone	contraindication	sudden cardiac arrest
Milrinone	contraindication	heart conduction disease
Carisoprodol	contraindication	sudden cardiac arrest
Carisoprodol	contraindication	heart conduction disease
Chlorthalidone	contraindication	sudden cardiac arrest
Chlorthalidone	contraindication	heart conduction disease
Butalbital	contraindication	sudden cardiac arrest
Butalbital	contraindication	heart conduction disease
Pentoxyverine	contraindication	sudden cardiac arrest
Pentoxyverine	contraindication	heart conduction disease
Alphaprodine	contraindication	sudden cardiac arrest
Alphaprodine	contraindication	heart conduction disease
Ethoheptazine	contraindication	sudden cardiac arrest
Ethoheptazine	contraindication	heart conduction disease
Levorphanol	contraindication	sudden cardiac arrest
Levorphanol	contraindication	heart conduction disease
Potassium Iodide	contraindication	sudden cardiac arrest
Potassium Iodide	contraindication	heart conduction disease
Methadone	contraindication	sudden cardiac arrest
Methadone	contraindication	heart conduction disease
Codeine	contraindication	sudden cardiac arrest
Codeine	contraindication	heart conduction disease
Oxycodone	contraindication	sudden cardiac arrest
Oxycodone	contraindication	heart conduction disease
Oxymorphone	contraindication	sudden cardiac arrest
Oxymorphone	contraindication	heart conduction disease
Sodium phosphate, monobasic	contraindication	sudden cardiac arrest
Sodium phosphate, monobasic	contraindication	heart conduction disease
Isopropamide	contraindication	sudden cardiac arrest
Isopropamide	contraindication	heart conduction disease
Trimipramine	contraindication	sudden cardiac arrest
Trimipramine	contraindication	heart conduction disease
Formoterol	contraindication	sudden cardiac arrest
Formoterol	contraindication	heart conduction disease
Quinethazone	contraindication	sudden cardiac arrest
Quinethazone	contraindication	heart conduction disease
Prilocaine	contraindication	sudden cardiac arrest
Prilocaine	contraindication	heart conduction disease
Nortriptyline	contraindication	sudden cardiac arrest
Nortriptyline	contraindication	heart conduction disease
Trolnitrate	contraindication	sudden cardiac arrest
Trolnitrate	contraindication	heart conduction disease
Norfloxacin	contraindication	sudden cardiac arrest
Norfloxacin	contraindication	heart conduction disease
Fluphenazine	contraindication	sudden cardiac arrest
Fluphenazine	contraindication	heart conduction disease
Liothyronine	contraindication	sudden cardiac arrest
Liothyronine	contraindication	heart conduction disease
Hydroxyzine	contraindication	sudden cardiac arrest
Hydroxyzine	contraindication	heart conduction disease
Pergolide	contraindication	sudden cardiac arrest
Pergolide	contraindication	heart conduction disease
Benzoic acid	contraindication	sudden cardiac arrest
Benzoic acid	contraindication	heart conduction disease
Salicylamide	contraindication	sudden cardiac arrest
Salicylamide	contraindication	heart conduction disease
Dirithromycin	contraindication	sudden cardiac arrest
Dirithromycin	contraindication	heart conduction disease
Phenacetin	contraindication	sudden cardiac arrest
Phenacetin	contraindication	heart conduction disease
Methylene blue	contraindication	sudden cardiac arrest
Methylene blue	contraindication	heart conduction disease
Lisdexamfetamine	contraindication	sudden cardiac arrest
Lisdexamfetamine	contraindication	heart conduction disease
Ipratropium	contraindication	sudden cardiac arrest
Ipratropium	contraindication	heart conduction disease
Methotrimeprazine	contraindication	sudden cardiac arrest
Methotrimeprazine	contraindication	heart conduction disease
Antipyrine	contraindication	sudden cardiac arrest
Antipyrine	contraindication	heart conduction disease
Neostigmine	contraindication	sudden cardiac arrest
Neostigmine	contraindication	heart conduction disease
Levodopa	contraindication	sudden cardiac arrest
Levodopa	contraindication	heart conduction disease
Isocarboxazid	contraindication	sudden cardiac arrest
Isocarboxazid	contraindication	heart conduction disease
Phenylephrine	contraindication	sudden cardiac arrest
Phenylephrine	contraindication	heart conduction disease
Idarubicin	contraindication	sudden cardiac arrest
Idarubicin	contraindication	heart conduction disease
Dyclonine	contraindication	sudden cardiac arrest
Dyclonine	contraindication	heart conduction disease
Chlorothiazide	contraindication	sudden cardiac arrest
Chlorothiazide	contraindication	heart conduction disease
Hydrochlorothiazide	contraindication	sudden cardiac arrest
Hydrochlorothiazide	contraindication	heart conduction disease
Papaverine	contraindication	sudden cardiac arrest
Papaverine	contraindication	heart conduction disease
Theophylline	contraindication	sudden cardiac arrest
Theophylline	contraindication	heart conduction disease
Promazine	contraindication	sudden cardiac arrest
Promazine	contraindication	heart conduction disease
Perphenazine	contraindication	sudden cardiac arrest
Perphenazine	contraindication	heart conduction disease
Prochlorperazine	contraindication	sudden cardiac arrest
Prochlorperazine	contraindication	heart conduction disease
Chlordiazepoxide	contraindication	sudden cardiac arrest
Chlordiazepoxide	contraindication	heart conduction disease
Caffeine	contraindication	sudden cardiac arrest
Caffeine	contraindication	heart conduction disease
Clozapine	contraindication	sudden cardiac arrest
Clozapine	contraindication	heart conduction disease
Phenytoin	contraindication	sudden cardiac arrest
Phenytoin	contraindication	heart conduction disease
Epirubicin	contraindication	sudden cardiac arrest
Epirubicin	contraindication	heart conduction disease
Oxybutynin	contraindication	sudden cardiac arrest
Oxybutynin	contraindication	heart conduction disease
Mesoridazine	contraindication	sudden cardiac arrest
Mesoridazine	contraindication	heart conduction disease
Lithium carbonate	contraindication	sudden cardiac arrest
Lithium carbonate	contraindication	heart conduction disease
Fluoxetine	contraindication	sudden cardiac arrest
Fluoxetine	contraindication	heart conduction disease
Metamfetamine	contraindication	sudden cardiac arrest
Metamfetamine	contraindication	heart conduction disease
Hexylcaine	contraindication	sudden cardiac arrest
Hexylcaine	contraindication	heart conduction disease
Profenamine	contraindication	sudden cardiac arrest
Profenamine	contraindication	heart conduction disease
Biperiden	contraindication	sudden cardiac arrest
Biperiden	contraindication	heart conduction disease
Cyclopentolate	contraindication	sudden cardiac arrest
Cyclopentolate	contraindication	heart conduction disease
Nabilone	contraindication	sudden cardiac arrest
Nabilone	contraindication	heart conduction disease
Phenelzine	contraindication	sudden cardiac arrest
Phenelzine	contraindication	heart conduction disease
Dextroamphetamine	contraindication	sudden cardiac arrest
Dextroamphetamine	contraindication	heart conduction disease
Levothyroxine	contraindication	sudden cardiac arrest
Levothyroxine	contraindication	heart conduction disease
Histamine	contraindication	sudden cardiac arrest
Histamine	contraindication	heart conduction disease
Epinephrine	contraindication	sudden cardiac arrest
Epinephrine	contraindication	heart conduction disease
Scopolamine	contraindication	sudden cardiac arrest
Scopolamine	contraindication	heart conduction disease
Methadyl acetate	contraindication	sudden cardiac arrest
Methadyl acetate	contraindication	heart conduction disease
Isometheptene	contraindication	sudden cardiac arrest
Isometheptene	contraindication	heart conduction disease
Phentolamine	contraindication	sudden cardiac arrest
Phentolamine	contraindication	heart conduction disease
Reserpine	contraindication	sudden cardiac arrest
Reserpine	contraindication	heart conduction disease
Chlorpromazine	contraindication	sudden cardiac arrest
Chlorpromazine	contraindication	heart conduction disease
Imipramine	contraindication	sudden cardiac arrest
Imipramine	contraindication	heart conduction disease
Amitriptyline	contraindication	sudden cardiac arrest
Amitriptyline	contraindication	heart conduction disease
Desipramine	contraindication	sudden cardiac arrest
Desipramine	contraindication	heart conduction disease
Cocaine	contraindication	sudden cardiac arrest
Cocaine	contraindication	heart conduction disease
Phenobarbital	contraindication	sudden cardiac arrest
Phenobarbital	contraindication	heart conduction disease
Carbinoxamine	contraindication	sudden cardiac arrest
Carbinoxamine	contraindication	heart conduction disease
Triprolidine	contraindication	sudden cardiac arrest
