head	relation	tail
Levomefolic acid	contraindication	familial ovarian cancer
Levomefolic acid	contraindication	hereditary site-specific ovarian cancer syndrome
Levomefolic acid	contraindication	primary non-gestational choriocarcinoma of ovary
Levomefolic acid	contraindication	malignant germ cell tumor of ovary
Levomefolic acid	contraindication	malignant sex cord stromal tumor of ovary
Levomefolic acid	contraindication	immature ovarian teratoma
Levomefolic acid	contraindication	malignant dysgerminomatous germ cell tumor of ovary
Levomefolic acid	contraindication	maligant granulosa cell tumor of ovary
Levomefolic acid	contraindication	malignant Sertoli-Leydig cell tumor of ovary
Levomefolic acid	contraindication	theca steroid-producing cell malignant tumor of ovary, not further specified
Testosterone enanthate	contraindication	ovarian cancer
Testosterone enanthate	contraindication	ovarian adenocarcinoma
Testosterone enanthate	contraindication	hereditary breast ovarian cancer syndrome
Testosterone enanthate	contraindication	ovarian carcinosarcoma
Testosterone enanthate	contraindication	ovarian small cell carcinoma
Testosterone enanthate	contraindication	ovarian mucinous adenocarcinoma
Testosterone enanthate	contraindication	yolk sac tumor
Testosterone enanthate	contraindication	ovarian clear cell adenocarcinoma
Testosterone enanthate	contraindication	ovarian endometrioid adenocarcinoma
Testosterone enanthate	contraindication	borderline epithelial tumor of ovary
Testosterone enanthate	contraindication	malignant non-dysgerminomatous germ cell tumor of ovary
Testosterone enanthate	contraindication	familial ovarian cancer
Testosterone enanthate	contraindication	hereditary site-specific ovarian cancer syndrome
Testosterone enanthate	contraindication	primary non-gestational choriocarcinoma of ovary
Testosterone enanthate	contraindication	malignant germ cell tumor of ovary
Testosterone enanthate	contraindication	malignant sex cord stromal tumor of ovary
Testosterone enanthate	contraindication	immature ovarian teratoma
Testosterone enanthate	contraindication	malignant dysgerminomatous germ cell tumor of ovary
Testosterone enanthate	contraindication	maligant granulosa cell tumor of ovary
Testosterone enanthate	contraindication	malignant Sertoli-Leydig cell tumor of ovary
Testosterone enanthate	contraindication	theca steroid-producing cell malignant tumor of ovary, not further specified
Estradiol cypionate	contraindication	ovarian cancer
Estradiol cypionate	contraindication	ovarian adenocarcinoma
Estradiol cypionate	contraindication	hereditary breast ovarian cancer syndrome
Estradiol cypionate	contraindication	ovarian carcinosarcoma
Estradiol cypionate	contraindication	ovarian small cell carcinoma
Estradiol cypionate	contraindication	ovarian mucinous adenocarcinoma
Estradiol cypionate	contraindication	yolk sac tumor
Estradiol cypionate	contraindication	ovarian clear cell adenocarcinoma
Estradiol cypionate	contraindication	ovarian endometrioid adenocarcinoma
Estradiol cypionate	contraindication	borderline epithelial tumor of ovary
Estradiol cypionate	contraindication	malignant non-dysgerminomatous germ cell tumor of ovary
Estradiol cypionate	contraindication	familial ovarian cancer
Estradiol cypionate	contraindication	hereditary site-specific ovarian cancer syndrome
Estradiol cypionate	contraindication	primary non-gestational choriocarcinoma of ovary
Estradiol cypionate	contraindication	malignant germ cell tumor of ovary
Estradiol cypionate	contraindication	malignant sex cord stromal tumor of ovary
Estradiol cypionate	contraindication	immature ovarian teratoma
Estradiol cypionate	contraindication	malignant dysgerminomatous germ cell tumor of ovary
Estradiol cypionate	contraindication	maligant granulosa cell tumor of ovary
Estradiol cypionate	contraindication	malignant Sertoli-Leydig cell tumor of ovary
Estradiol cypionate	contraindication	theca steroid-producing cell malignant tumor of ovary, not further specified
Quinestrol	contraindication	ovarian cancer
Quinestrol	contraindication	ovarian adenocarcinoma
Quinestrol	contraindication	hereditary breast ovarian cancer syndrome
Quinestrol	contraindication	ovarian carcinosarcoma
Quinestrol	contraindication	ovarian small cell carcinoma
Quinestrol	contraindication	ovarian mucinous adenocarcinoma
Quinestrol	contraindication	yolk sac tumor
Quinestrol	contraindication	ovarian clear cell adenocarcinoma
Quinestrol	contraindication	ovarian endometrioid adenocarcinoma
Quinestrol	contraindication	borderline epithelial tumor of ovary
Quinestrol	contraindication	malignant non-dysgerminomatous germ cell tumor of ovary
Quinestrol	contraindication	familial ovarian cancer
Quinestrol	contraindication	hereditary site-specific ovarian cancer syndrome
Quinestrol	contraindication	primary non-gestational choriocarcinoma of ovary
Quinestrol	contraindication	malignant germ cell tumor of ovary
Quinestrol	contraindication	malignant sex cord stromal tumor of ovary
Quinestrol	contraindication	immature ovarian teratoma
Quinestrol	contraindication	malignant dysgerminomatous germ cell tumor of ovary
Quinestrol	contraindication	maligant granulosa cell tumor of ovary
Quinestrol	contraindication	malignant Sertoli-Leydig cell tumor of ovary
Quinestrol	contraindication	theca steroid-producing cell malignant tumor of ovary, not further specified
Estradiol valerate	contraindication	prostate cancer
Estradiol valerate	contraindication	prostate neoplasm
Estradiol valerate	contraindication	prostate carcinoma
Phylloquinone	contraindication	prostate cancer
Phylloquinone	contraindication	prostate neoplasm
Phylloquinone	contraindication	prostate carcinoma
Fluoxymesterone	contraindication	prostate cancer
Fluoxymesterone	contraindication	prostate neoplasm
Fluoxymesterone	contraindication	prostate carcinoma
Cholecalciferol	contraindication	prostate cancer
Cholecalciferol	contraindication	prostate neoplasm
Cholecalciferol	contraindication	prostate carcinoma
Testosterone	contraindication	prostate cancer
Testosterone	contraindication	prostate neoplasm
Testosterone	contraindication	prostate carcinoma
Testosterone cypionate	contraindication	prostate cancer
Testosterone cypionate	contraindication	prostate neoplasm
Testosterone cypionate	contraindication	prostate carcinoma
Methyltestosterone	contraindication	prostate cancer
Methyltestosterone	contraindication	prostate neoplasm
Methyltestosterone	contraindication	prostate carcinoma
Testosterone propionate	contraindication	prostate cancer
Testosterone propionate	contraindication	prostate neoplasm
Testosterone propionate	contraindication	prostate carcinoma
Ethinylestradiol	contraindication	prostate cancer
Ethinylestradiol	contraindication	prostate neoplasm
Ethinylestradiol	contraindication	prostate carcinoma
Estradiol	contraindication	prostate cancer
Estradiol	contraindication	prostate neoplasm
Estradiol	contraindication	prostate carcinoma
Ergocalciferol	contraindication	prostate cancer
Ergocalciferol	contraindication	prostate neoplasm
Ergocalciferol	contraindication	prostate carcinoma
Oxymetholone	contraindication	prostate cancer
Oxymetholone	contraindication	prostate neoplasm
Oxymetholone	contraindication	prostate carcinoma
Testosterone enanthate	contraindication	prostate cancer
Testosterone enanthate	contraindication	prostate neoplasm
Testosterone enanthate	contraindication	prostate carcinoma
Estradiol cypionate	contraindication	prostate cancer
Estradiol cypionate	contraindication	prostate neoplasm
Estradiol cypionate	contraindication	prostate carcinoma
Stanozolol	contraindication	prostate cancer
Stanozolol	contraindication	prostate neoplasm
Stanozolol	contraindication	prostate carcinoma
Estradiol valerate	contraindication	hyperlipoproteinemia
Levonorgestrel	contraindication	hyperlipoproteinemia
Fluoxymesterone	contraindication	hyperlipoproteinemia
Fluoxymesterone	contraindication	familial hyperlipidemia
Medroxyprogesterone acetate	contraindication	hyperlipoproteinemia
Norethisterone	contraindication	hyperlipoproteinemia
Drospirenone	contraindication	hyperlipoproteinemia
Chlordiazepoxide	contraindication	hyperlipoproteinemia
Chlordiazepoxide	contraindication	familial hyperlipidemia
Testosterone	contraindication	hyperlipoproteinemia
Testosterone	contraindication	familial hyperlipidemia
Testosterone cypionate	contraindication	hyperlipoproteinemia
Testosterone cypionate	contraindication	familial hyperlipidemia
Methyltestosterone	contraindication	hyperlipoproteinemia
Methyltestosterone	contraindication	familial hyperlipidemia
Progesterone	contraindication	hyperlipoproteinemia
Ethinylestradiol	contraindication	hyperlipoproteinemia
Meprobamate	contraindication	hyperlipoproteinemia
Meprobamate	contraindication	familial hyperlipidemia
Estrone	contraindication	hyperlipoproteinemia
Estradiol	contraindication	hyperlipoproteinemia
Norgestimate	contraindication	hyperlipoproteinemia
Levomefolic acid	contraindication	hyperlipoproteinemia
Testosterone enanthate	contraindication	hyperlipoproteinemia
Testosterone enanthate	contraindication	familial hyperlipidemia
Estradiol cypionate	contraindication	hyperlipoproteinemia
Quinestrol	contraindication	hyperlipoproteinemia
Quinestrol	contraindication	familial hyperlipidemia
Estradiol valerate	contraindication	obstructive sleep apnea syndrome
Benzocaine	contraindication	obstructive sleep apnea syndrome
Guaifenesin	contraindication	obstructive sleep apnea syndrome
Homatropine	contraindication	obstructive sleep apnea syndrome
Temazepam	contraindication	obstructive sleep apnea syndrome
Lorazepam	contraindication	obstructive sleep apnea syndrome
Zolpidem	contraindication	obstructive sleep apnea syndrome
Butobarbital	contraindication	obstructive sleep apnea syndrome
Dicyclomine	contraindication	obstructive sleep apnea syndrome
Potassium Iodide	contraindication	obstructive sleep apnea syndrome
Pentobarbital	contraindication	obstructive sleep apnea syndrome
Secobarbital	contraindication	obstructive sleep apnea syndrome
Codeine	contraindication	obstructive sleep apnea syndrome
Clidinium	contraindication	obstructive sleep apnea syndrome
Mannitol	contraindication	obstructive sleep apnea syndrome
Oxazepam	contraindication	obstructive sleep apnea syndrome
Phenylephrine	contraindication	obstructive sleep apnea syndrome
Theophylline	contraindication	obstructive sleep apnea syndrome
Chlordiazepoxide	contraindication	obstructive sleep apnea syndrome
Testosterone	contraindication	obstructive sleep apnea syndrome
Testosterone cypionate	contraindication	obstructive sleep apnea syndrome
Caffeine	contraindication	obstructive sleep apnea syndrome
Testosterone propionate	contraindication	obstructive sleep apnea syndrome
Amobarbital	contraindication	obstructive sleep apnea syndrome
Phenytoin	contraindication	obstructive sleep apnea syndrome
Morphine	contraindication	obstructive sleep apnea syndrome
Magnesium carbonate	contraindication	obstructive sleep apnea syndrome
Metamfetamine	contraindication	obstructive sleep apnea syndrome
Scopolamine	contraindication	obstructive sleep apnea syndrome
Sodium oxybate	contraindication	obstructive sleep apnea syndrome
Amitriptyline	contraindication	obstructive sleep apnea syndrome
Estradiol	contraindication	obstructive sleep apnea syndrome
Phenobarbital	contraindication	obstructive sleep apnea syndrome
Dyphylline	contraindication	obstructive sleep apnea syndrome
Diazepam	contraindication	obstructive sleep apnea syndrome
Quazepam	contraindication	obstructive sleep apnea syndrome
Testosterone enanthate	contraindication	obstructive sleep apnea syndrome
Estradiol cypionate	contraindication	obstructive sleep apnea syndrome
Amphetamine	contraindication	obstructive sleep apnea syndrome
Ephedrine	contraindication	obstructive sleep apnea syndrome
Prazepam	contraindication	obstructive sleep apnea syndrome
Alprazolam	contraindication	obstructive sleep apnea syndrome
Triazolam	contraindication	obstructive sleep apnea syndrome
Flurazepam	contraindication	obstructive sleep apnea syndrome
Doxepin	contraindication	obstructive sleep apnea syndrome
Clonazepam	contraindication	obstructive sleep apnea syndrome
Zaleplon	contraindication	obstructive sleep apnea syndrome
Methscopolamine	contraindication	obstructive sleep apnea syndrome
